20160728|COMPOSITE|0|0|5299.213|8032598266|9015525522903
20160728|AGRI|0|0|1760.834|816504654|413803136500
20160728|MINING|0|0|1188.846|687332017|389946632565
20160728|BASIC-IND|0|0|458.214|718859946|705332650510
20160728|MISC-IND|0|0|1249.729|246396905|608577888961
20160728|CONSUMER|0|0|2511.461|120294054|854702066000
20160728|PROPERTY|0|0|560.232|2669582248|1894070259060
20160728|INFRASTRUC|0|0|1198.542|561394821|1124982720510
20160728|FINANCE|0|0|751.733|1298736502|2084992710244
20160728|TRADE|0|0|881.814|913497119|939117458553
20160728|MANUFACTUR|0|0|1375.898|1085550905|2168612605471
20160728|LQ45|0|0|913.707|1990370492|6254155707051
20160728|JII|0|0|740.454|1373513676|3864190445686
20160728|MBX|0|0|1529.049|6535456361|8296006612195
20160728|DBX|0|0|719.28|1497141905|719518910708
20160728|KOMPAS100|0|0|1141.728|5284450760|7812834185429
20160728|BISNIS-27|0|0|458.767|1030617201|4515331834516
20160728|PEFINDO25|0|0|420.156|1308212037|920291439920
20160728|SRI-KEHATI|0|0|314.142|956787464|4409434472016
20160728|ISSI|0|0|176.156|5119323037|5953035155706
20160728|IDX30|0|0|487.407|1433128879|5363763596871
20160728|INFOBANK15|0|0|565.175|877275296|1972428547240
20160728|SMinfra18|0|0|372.257|431117258|1632549304785
20160728|MNC36|0|0|299.405|1019232953|4848606032701
20160728|Investor33|0|0|377.797|1500635741|5112270289791
20160729|COMPOSITE|0|0|5215.994|8384409040|11886234349887
20160729|AGRI|0|0|1767.706|805771604|665636795200
20160729|MINING|0|0|1182.432|473332911|375432358040
20160729|BASIC-IND|0|0|450.3|446505508|2467896067260
20160729|MISC-IND|0|0|1295.899|325721725|1246483324500
20160729|CONSUMER|0|0|2375.703|124867750|879789981500
20160729|PROPERTY|0|0|560.507|3755718349|1965162419264
20160729|INFRASTRUC|0|0|1177.441|667649952|1138826864600
20160729|FINANCE|0|0|752.369|979533893|2257962405824
20160729|TRADE|0|0|870.618|805307348|889044133699
20160729|MANUFACTUR|0|0|1331.128|897094983|4594169373260
20160729|LQ45|0|0|892.842|2224351169|9486464242120
20160729|JII|0|0|726.61|1524555977|6506191411070
20160729|MBX|0|0|1501.215|6564562278|10997553858247
20160729|DBX|0|0|724.991|1819846762|888680491640
20160729|KOMPAS100|0|0|1116.926|6180357786|10974803912230
20160729|BISNIS-27|0|0|456.358|1122948129|7444868810100
20160729|PEFINDO25|0|0|405.578|509064226|596016282000
20160729|SRI-KEHATI|0|0|310.997|980168698|5180435859240
20160729|ISSI|0|0|173.745|6129113158|8526495374758
20160729|IDX30|0|0|481.557|1634393990|8525864197770
20160729|INFOBANK15|0|0|565.229|425783881|2113071630666
20160729|SMinfra18|0|0|364.476|813122810|3814177242400
20160729|MNC36|0|0|295.496|1304712274|8302832422250
20160729|Investor33|0|0|373.66|1434368595|7770782136120
20160801|COMPOSITE|0|0|5361.576|8446500227|10257422109408
20160801|AGRI|0|0|1792.149|296364939|252586999820
20160801|MINING|0|0|1195.436|896897125|392087339325
20160801|BASIC-IND|0|0|464.537|456518346|801243316098
20160801|MISC-IND|0|0|1336.301|317633784|756680228900
20160801|CONSUMER|0|0|2454.963|141515978|991176410624
20160801|PROPERTY|0|0|569.025|3417450313|1761843480288
20160801|INFRASTRUC|0|0|1228.952|704831024|1198003365558
20160801|FINANCE|0|0|772.393|1382730122|3273696434220
20160801|TRADE|0|0|882.493|832558596|830104534575
20160801|MANUFACTUR|0|0|1374.63|915668108|2549099955622
